artist,asin,media,review_count,star_rating,title,year,genre
Deinonychus,B0BHX5NV37,"Audio CD,MP3 Music",1,5,Ark Of Thought,2022,black metal
Necrophobic,B0BHKT9XRS,"Audio CD,Vinyl",1,5,The Third Antichrist 2022 Limited Jewelcase in Slipcase,2022,black metal
Melechesh,B09WJHTN1B,MP3 Music,1,5,As Jerusalem Burns Al'Intisar - Exclusive Limited Edition Transparent Red Colored Vinyl LP,,black metal
Axis Of Advance,B09M3TVZ41,"Audio CD,MP3 Music",1,5,The List,2022,black metal
Axis of Advance,B09M3RJKCH,"Audio CD,MP3 Music",1,5,Obey,2022,black metal
Samael,B09KNCWQTM,Vinyl,1,5,Medieval Prophecy,2022,black metal
Tiamat,B09HP2X48K,Vinyl,1,5,Do You Dream Of Me? Shaped Picture,2021,black metal
Mecrodeath,B098VL7SJR,"Vinyl,Audio CD",1,5,Black As Pitch,2021,black metal
Obscurity,B098GT27V8,Vinyl,1,5,Skogarmaors (Red,2021,black metal
Månegarm,B09499WYH4,Audio CD,1,5,Havets Vargar O-Card + Patch,2021,black metal
Manegarm,B0948JY57W,Audio CD,1,5,Nordstjarnans Tidsalder O-Card + Patch,2021,black metal
Enthroned,B08ZBCNV8N,Vinyl,1,5,Towards The Skullthrone / Regie Sathanas,2021,black metal
SAMAEL,B08VCN6BTS,Vinyl,1,5,Baphomet's Throne Shaped Picture,2021,black metal
Bewitched,B08LNJL2SF,Audio CD,1,5,Encyclopedia Of Evil / Hell Comes,2020,black metal
Bestial Mockery,B08JF17RP8,"Audio CD,MP3 Music",1,5,Evoke The Desecrator,2020,black metal
Naer Mataron,B08FTCXKY8,"Audio CD,MP3 Music",1,5,Lucitherion Temple Of The Radiant Sun Booklet,2020,black metal
Graveland,B08FBHZ1Q5,Audio CD,1,5,Graveland - Swit Stalowych Ostrzy (Jewel Case) (Cd),,black metal
Impiety,B08FBHJ8VV,"Audio CD,Audio CD",1,5,Impiety - Versus All Gods (Cd),,black metal
No/Más,B08D4V8G2Y,Audio CD,1,5,No/Más - Raíz Del Mal,2020,black metal
NECRODEATH,B08B7G8F1T,"Vinyl,Audio CD",1,5,Neraka,2021,black metal
HOLOCAUSTO,B089M41ZDT,Audio Cassette,1,5,War General,2020,black metal
Vesperian Sorrow,B0841BHBWX,"Audio CD,MP3 Music",1,5,Regenesis Creation,2020,black metal
Blood Of The Wolf,B07YXBWC7L,"Audio CD,MP3 Music,Audio CD",1,5,III: Blood Legend,,black metal
RUINS,B07Y9D3XJ8,"Vinyl,MP3 Music",1,5,Marea / Tide,2019,black metal
Beherit,B07XWBH2B7,"Vinyl,Audio CD,Vinyl",1,5,"Electric Doom Synthesis (12"" LP)",,black metal
Sunn O)))&boris,B07XC4WG96,"Vinyl,Vinyl",1,5,Altar 3x LP (Pressed on Purple Vinyl) (Limited to /500 copies),2007,black metal
Hate Forest,B07WCXL8KG,Audio Cassette,1,5,Hate Forest - Nietzscheism (Cassette),,black metal
Enslaved,B07VXF88K5,Vinyl,1,5,"Enslaved - Eld (12"" Gatefold DOUBLE LP on Brown Marbled Vinyl)",,black metal
Sabbat,B07TRYWV23,Vinyl,1,5,"Sabbaticarved Sacrifice (12"" LP)",,black metal
Necrodeath,B07T1SPV7C,"Vinyl,MP3 Music",1,5,"The Shining Pentagram (12"" Gatefold LP)",,black metal
Impiety,B07SJBHC7R,"Vinyl,MP3 Music,Audio CD",1,5,"Asateerul Awaleen (12"" Gatefold Picture Disc LP)",,black metal
REVENGE,B07QB1JWTR,Vinyl,1,5,Four Song Ep,2019,black metal
Svartsyn,B07PZX92M4,"Vinyl,MP3 Music,Audio CD",1,5,Wrath Upon the Earth,2019,black metal
Necromancer,B07NLD18CX,"Audio CD,MP3 Music",1,5,Necromancer,1999,black metal
Phantom,B07NBC89HX,"Audio CD,MP3 Music",1,5,Withdrawal,2018,black metal
Nightfall,B07JJY4Z9B,"Vinyl,MP3 Music,Audio CD",1,5,Astron Black & The Thirty Tyrants,2019,black metal
Dornenreich,B07J3BBYTG,Vinyl,1,5,Schwellenklange,2018,black metal
Witchfynde,B07GVZMKHG,Audio CD,1,5,ギブ・ゼム・ヘル 3,2018,black metal
Sacramentum,B07G9N7TTH,"Vinyl,MP3 Music,Audio CD",1,5,Far Away From the Sun(Limited Edition German Import vinyl LP) vinyl 2013,,black metal
Abruptum,B07G228TW6,"Vinyl,Audio CD",1,5,De Profundis Mors Vas Cousumet,2018,black metal
Helrunar,B07FSRBMST,Vinyl,1,5,Mm.i. - Mm.xi. - Vier Wege Eines Winters,2018,black metal
Dimmu Borgir,B07FFZHJFH,Vinyl,4,3.8,Sonic Seducer 05-2018 mit 7 -Vinylsingle von Dimmu Borgir in blau-transparent 199 Exemplare Titelstory Dimmu Borgir + weitere Beilage,,black metal
Marduk,B07D4ZLG8H,Audio CD,1,5,Viktoria,2018,black metal
,B07CXYN8VH,"Audio CD,Audio CD",4,3.8,LP-DISASTROUS MURMUR-SKINNING BEGINNING -LP-,,black metal
Necrodeath,B07CCG1XJP,"Audio CD,MP3 Music",1,5,Black As Pitch re-release,2018,black metal
Darkthrone,B07BGTH9CB,Vinyl,1,5,Last Show Forever,,black metal
Megatomb,B07B16NSP2,Vinyl,1,5,Louder Than A Thousand Deaths,2018,black metal
Master's Hammer,B079V99298,"Audio CD,MP3 Music",1,5,Fascinator,,black metal
VLAD TEPES,B079QMPC2P,Audio CD,1,5,Celtic Poetry,,black metal
Sheidim,B079PDFH3G,"Vinyl,Audio CD",1,5,Shrines Of The Void,2018,black metal
ANTZAAT,B078Y6GQ2N,"Audio CD,MP3 Music,Vinyl",1,5,The Black Hand Of The Father,,black metal
Dam,B071KH28R4,"Audio CD,MP3 Music",1,5,Dabke On The Moon,2017,black metal
VON,B071D8LQ5L,Audio CD,1,5,"Dark Gods: Birth of The Architects (12"" Booklet Edition) (Ltd 500)",2017,black metal
Solstafir,B06XWPXJ9F,Audio CD,1,5,Live In Japan 2015 Limited,2017,black metal
FAEULNIS,B01MZCYYYZ,"Vinyl,Audio CD",1,5,Antikult,2017,black metal
Vietah,B01MV4V1R6,"Vinyl,MP3 Music",1,5,Czornaja Cvii,2017,black metal
Katavasia,B01MDNRZRV,"Audio CD,Vinyl",1,5,Sacrilegious Testament,2016,black metal
Watain,B01M2YSJFR,"Vinyl,Audio CD",1,5,Wild Hunt / Wolf Wear,2016,black metal
Thorns,B01LY75D80,Audio CD,1,5,Stigma Diabolicum,,black metal
Countess,B01LWQNDKE,Audio CD,1,5,Gospel of the Horned One,2017,black metal
NRIII,B01LTHOXOG,"Audio CD,MP3 Music",1,5,Solus Patior,2011,black metal
ASHBRINGER,B01LPZSO2Y,"Vinyl,MP3 Music,Audio CD",1,5,Vacant,2016,black metal
Striborg,B01J2QNFKY,"Audio CD,MP3 Music",1,5,This Suffocating Existence,,black metal
SOLEFALD,B01F10KROW,Vinyl,1,5,Jernlov,2020,black metal
Moonblood,B019EYBP74,MP3 Music,1,5,The Winter Falls Over the Land,,black metal
,B019CPPL7K,"Audio CD,MP3 Music",1,5,Aornos - Orior CD,,black metal
Abigor,B019B92NVO,"Audio CD,Audio CD",1,5,Opus IV,2008,black metal
Sepultura,B0178OT6TQ,,1,5,"Rehearsal Summer '88 - 7"" EP",1988,black metal
Gehenna,B012PFZWL4,"Audio CD,MP3 Music,Audio CD,Vinyl",1,5,Gehenna: Negotium Perambulans In Tenebris,,black metal
Infernal,B012JDBJB4,Audio CD,1,5,Muzaik,,black metal
Moloch,B0108ZE2IM,"Audio CD,MP3 Music,Vinyl",1,5,Split,,black metal
Black Capricorn,B00Z8CCJV8,"Audio CD,Vinyl",1,5,Cult Of Black Friars,2017,black metal
WAR,B00U2RPLL4,Vinyl,1,5,War 45 RPM BEETLES IN THE BOG / THE CISCO KID,1972,black metal
Leviathan,B00PB7299M,Vinyl,1,5,Split,,black metal
Vargrimm,B00KC9GNAK,"Audio CD,MP3 Music",1,5,Vom Wolf Unter Schafen,2014,black metal
Connor Wartelle,B00JU8TR6Q,Audio CD,1,5,Immortality,2014,black metal
Agalloch,B00JRQZ17U,Audio CD,1,5,Faustian Echoes EP,,black metal
Alcest,B00HK8Q7FC,Vinyl,1,5,Opale (White Vinyl),2013,black metal
Celtic Frost,B00GN3U4FE,,1,5,Only Demos Are Real,,black metal
"Last Hangmen,the",B00DU632JC,"Audio CD,MP3 Music",1,5,Executing Empires,2013,black metal
GORTHAUR's WRATH,B00DEZPA6M,"Audio CD,MP3 Music",1,5,War for Heaven,2013,black metal
PEST,B00CHB3G06,"Audio CD,MP3 Music",1,5,Crowning Horror,2013,black metal
SELBSTENTLEIBUNG,B00CFNMHQA,"Audio CD,MP3 Music",1,5,Kategorie: Tot,2013,black metal
BESATT,B00BZGLJXU,Audio CD,1,5,Unholy Trinity 2: Unspiri,2012,black metal
Siebenbürgen,B00B66QALA,Audio CD,1,5,Siebenbürgen Delictum + Plagued By the Angel 2 Cd Set,,black metal
Bornholm,B00AFARMMY,"Audio CD,MP3 Music",1,5,Inexorable Defiance, | ,black metal
Bulldozer,B009WQ12KK,"Audio CD,MP3 Music",1,5,Alive...in Poland 2011,2014,black metal
,B008TC2VQW,"Audio CD,MP3 Music",1,5,Dies Ater - Hunger For Life DIGIBOOK-CD,,black metal
Origin of Plague,B008EN7JJ0,Audio CD,1,5,Desolate Grey Sky,2012,black metal
Thou Art Lord,B008394JHK,Audio CD,1,5,Diabolou Archaes Legeones (Eosforos + Apollyon),2002,black metal
Mayhem,B0081K3E4K,,1,5,Wolf's Liar Abyss (Picture Disc),,black metal
Graveland,B007AWXMR4,MP3 Music,1,5,Fire Chariot Of Destruction,,black metal
Nargaroth,B0075YKN2O,MP3 Music,1,5,Prosatanica Shooting Angels,,black metal
Rudra,B0072VX840,"Audio CD,MP3 Music",1,5,Brahmavidya: Immortal I,,black metal
Nokturnal Mortum,B0072LJ8Q2,Audio CD,1,5,Twilightfall,2003,black metal
Mysteriarch,B0071QFAYW,"Audio CD,MP3 Music",1,5,Mournful Embrace of Aeons,2011,black metal
Arallu,B00719JBKS,"Audio CD,MP3 Music,Audio CD",1,5,Satanic War In Jerusalem,2011,black metal
Sodom,B006RNS7S6,,1,5,Expurse Of Sodomy (Picture Disc),1987,black metal
Dimmu Borgir,B006PX4TWQ,Audio CD,1,5,Vredesbyrd,2004,black metal
Candlemass,B006PW8ADG,Vinyl,1,5,The Invaluable Darkness,2008,black metal
Mayhem,B006N0KL2S,MP3 Music,1,5,Live In Marseille 2000,2001,black metal
Sepultura,B006MBR5S6,"Vinyl,Audio CD",1,5,Attitude,1996,black metal
Venom,B006LPL1VA,"Audio CD,Vinyl",1,5,The Singles 80-86,1986,black metal
Venom,B006L8BA54,Vinyl,1,5,French Assault,1985,black metal
.,B0060HLUWO,"Audio CD,MP3 Music",1,5,Blut und Asche,,black metal
Circle of Ouroborus,B005K0PLN6,Audio CD,1,5,Moonflares, | ,black metal
Ruins,B0052XV6FS,Audio CD,1,5,Chambers of Perversion,2010,black metal
Njiqahdda,B004X8FQ6S,Audio CD,1,5,Yrg Alms,2009,black metal
Be Not Idle in Preparation of Thy Doom,B004VGH0NE,Audio CD,1,5,Faileasan,2011,black metal
Bloodthorn,B004PW3U7Y,"MP3 Music,Audio CD",1,5,Genocide,,black metal
Salem,B004LLJ0NC,"Audio CD,MP3 Music",1,5,Strings Attached,2011,black metal
Yggdrasil,B004LENGDE,"Audio CD,MP3 Music",1,5,Vedergllning,2014,black metal
MOON,B004A7O03M,"Audio CD,MP3 Music",1,5,Lucifers Horns,2011,black metal
Count Drawko,B003UV8W7Y,Audio CD,1,5,VOLTAGE On the Way Master Version,2010,black metal
Nokturnal Mortum,B003U01I62,Audio CD,1,5,Golos Stali - Voice Of Steel,,black metal
Ninth Kingdom,B003SRYX8M,Audio CD,1,5,(Demo 001) The Dawning...,2006,black metal
Drama,B003SG70AG,"Audio CD,Audio CD",1,5,Winds Choir Opera,2005,black metal
Acheron,B003KR3RWS,Audio CD,1,5,Hail Victory,,black metal
Salem,B003C27X62,"Audio CD,MP3 Music",1,5,Playing God And Other Short Stories,2010,black metal
Thou Art Lord,B002VCUW3A,"Audio CD,MP3 Music",1,5,DV 8 - THOU ART LORD,2003,black metal
Suffering Souls,B002QXOK5K,"Audio CD,MP3 Music",1,5,Sadistic Goat Complex,2013,black metal
Abigor,B002JXEAK2,"Audio CD,MP3 Music",1,5,Apokalypse,1997,black metal
Mercyful Fate,B002IUOOVG,Vinyl,1,5,Live from the Depths of Hell,,black metal
Absu,B002HFZ2QI,"Audio CD,Audio CD",1,5,The Third Storm Of Cythraul (Digipack),,black metal
Satanic Warmaster,B002FV7H6C,Audio CD,1,5,Of the Night -M,2005,black metal
Fatal Injury,B001TOPEOI,Audio CD,1,5,Fatal Injury,2007,black metal
Thorium,B001SZ290K,Audio CD,1,5,Mushroom Clouds & Dusk,2009,black metal
Urna,B001SZ28FQ,"Audio CD,MP3 Music",1,5,Iter Ad Lucem,2009,black metal
Venom,B001S0BLVI,Vinyl,1,5,From Hell to the Unknown...,1985,black metal
Lore,B001R23I68,"Audio CD,MP3 Music",1,5,The Exponential Truth,2009,black metal
Various Artists,B001Q279CI,"Audio CD,MP3 Music",1,5,Fahrenheit Project Part Five,", et al.",black metal
Various Artists,B001Q20FME,"Audio CD,MP3 Music",1,5,Fahrenheit Project Part Six,", et al.",black metal
Striborg,B001PPGANA,"Vinyl,MP3 Music,Audio CD",1,5,Solitude,2022,black metal
Various Artists,B001N7RFS4,"Audio CD,Audio CD",1,5,Module 01,", et al.",black metal
Pantheon I,B001GNSDSQ,Audio CD,1,5,Atrocity Divine,,black metal
Various Artists,B001FHMM3U,"Audio CD,Audio CD",1,5,Lichttaufe - Der Folklore Liedschatz,", et al.",black metal
SVARTSYN,B001CG6LYK,"Audio CD,Audio CD",1,5,Timeless Reign,,black metal
Amon Goeth,B001BH3NIW,Audio CD,1,5,Call the Master,,black metal
Bestial Mockery,B001BBBUYC,"MP3 Music,Audio CD",1,5,Slaying The Life,,black metal
Endless Dismal Moan,B0018K6TB0,Audio CD,1,5,Ruin,2011,black metal
,B00175HE9M,Audio CD,1,5,"Might Is Right, Nordic Warchants 2",,black metal
Vlad Tepes,B001708IFG,Audio CD,1,5,La Morte Luna,,black metal
Hate Forest,B0015DWX0Q,Audio CD,1,5,Scythia,,black metal
Ruins,B0014XEB0C,Audio CD,1,5,Ruins,,black metal
Arv,B0013N2W04,"Audio CD,MP3 Music",1,5,I.D,2011,black metal
Azaghal,B0013A0EXE,Audio CD,1,5,Helvetin Phdeksan Piiria,2008,black metal
Robert Rich,B0012SJ67W,"Audio CD,MP3 Music",1,5,Fahrenheit Project: Part Two,", et al.",black metal
LEVIATHAN,B0012FEDCI,Vinyl,1,5,The Speed of Darkness (Vinyl),,black metal
Order From Chaos,B0011CXCYC,Audio CD,1,5,Dawn Bringer,1995,black metal
Wedard,B000WQ53ZE,"Audio CD,MP3 Music",1,5,Einsamer Winterweg,,black metal
Moonspell,B000VCZ88Q,"Audio CD,MP3 Music,Audio CD,Vinyl",1,5,Opium,1996,black metal
Unholy,B000UBUUWW,Audio CD,1,5,From the Shadow,1993,black metal
Ceremonial Castings,B000RRI7N8,Audio CD,1,5,Barbaric is the Beast,,black metal
Perpetual,B000Q0AJ4G,Audio CD,1,5,Ad perpetuam rei memoriam,1998,black metal
Abominator,B000N9E5GS,"Audio CD,Audio CD",1,5,The Eternal Conflagration,,black metal
Hate,B000N83D6C,Audio CD,1,5,Lord Is Avenger,,black metal
Salacious Gods,B000KD1AXI,"Audio CD,Audio CD",1,5,Sunnevot,2002,black metal
BLACK CRICIFIXION,B000IJHDSK,"Audio CD,Vinyl",1,5,Faustian Dream,2006,black metal
Le Tigre,B000GW8BFI,Audio CD,1,5,11 Year Anniversry Album,2011,black metal
Artefact,B000FORBOY,Audio CD,1,5,Son Of Solstice,,black metal
Dark Funeral,B000FNERVA,Audio CD,1,5,Dark Funeral,1994,black metal
Acheron,B000FJTP3O,Audio CD,1,5,Xomaly,2002,black metal
Number One Gun,B000EVI56G,Audio CD,1,5,The Buzz,", et al.",black metal
Belenos,B000EHSCT0,"Audio CD,MP3 Music",1,5,Chants De Bataille,2006,black metal
Wrath,B000AYQEC4,Audio CD,1,5,Viking,2005,black metal
Venom,B0009PVZEQ,"Audio CD,MP3 Music",1,5,Choose Your Poison,2005,black metal
Noctuary,B0009EUFOS,"Audio CD,MP3 Music",1,5,For Salvation...,1998,black metal
Moonspell,B0007KXIUW,"Audio CD,Audio, Cassette",1,5,2econd Skin,,black metal
Bloodstorm,B0006J6PS6,Audio CD,1,5,Visionaries of the Macabre Volume 2 - An Evil Elite,", et al.",black metal
Akercocke,B00017NVHG,Audio CD,1,5,Order of the Tyrants,,black metal
Marduk,B00008DALZ,"Vinyl,Audio CD",1,5,Hearse Picture,2003,black metal
Lord Belial,B000066ID9,"Audio CD,MP3 Music",2,4.2,Angelgrinder,2018,black metal
Limbonic Art,B000059Q3E,Audio CD,1,5,Volume 1,,black metal
Godkiller,B00004TL1X,Audio CD,1,5,Deliverance,2007,black metal
Beherit,B00002MY1Q,"Audio CD,Audio CD",1,5,"Werewolf, Semen And Blood",,black metal
And Oceans,B0000258DC,Audio CD,1,5,Symmetry of I,2010,black metal
Black Messiah,B0000246K0,"Audio CD,Vinyl",1,5,Sceptre of Black Knowledge,,black metal
Belphegor,B0000246JU,Audio CD,1,5,Last Supper/Blutsabbath,2005,black metal
Nocturnal Breed,B0000241VP,"Audio CD,MP3 Music",1,5,No Retreat... No Surrender,,black metal
Sepultura,B000002CSO,Audio CD,1,5,Refuse/Resist / Crucificados Pelo Sistema,1994,black metal
Vlad Tepes,B079Q14V6K,"Audio CD,Audio CD",3,3.8,War Funeral March,,black metal
Belphegor,B09NRJZ71N,"Vinyl,Audio CD",2,4,Blutsabbath - Ultra Blue,2022,black metal
Daemonarch,B08M1QXY5R,"Vinyl,Audio CD",2,4,Daemonarch,2021,black metal
Mae,B000KFVZOU,Unknown Binding,2,4,Tooth and Nail Vs. Solid State,", et al.",black metal
Bill Boris,B07Y1WKGZ8,"Vinyl,MP3 Music,Audio CD",2,4,Hold Back The Lightning,2019,black metal
Cradle Of Filth,B07PKC8F83,Audio CD,5,3.6,Cruelty & The Beast Remixed & Remastered,2019,black metal
VALHALL,B07KZ4MW14,"Audio CD,MP3 Music",2,4,Grim/more,2019,black metal
DAUTHA,B079PGX6PF,"Vinyl,MP3 Music,Audio CD",2,4,BRETHREN OF THE BLACK Analog,2018,black metal
Incantation,B00GO2OOFK,Audio CD,2,4,Celtic Christmas,", et al.",black metal
Nachtmystium,B00D9ZO8CE,"MP3 Music,Audio CD",2,4,Reign Of The Malicious,,black metal
Infernal,B00BNIPRR4,"Audio CD,MP3 Music",2,4,Infernal (Nasty Savage),,black metal
SAXORIOR,B0017VIT4A,"Audio CD,MP3 Music",2,4,Volkerschlacht,2020,black metal
Horde,B000QXR9BO,"Audio CD,MP3 Music",2,4,Alive in Oslo,,black metal
Isengard,B000OWLN1Y,"Audio CD,MP3 Music,Audio CD",2,4,Crownless Majesty,2001,black metal
Mystic Circle,B000025Q50,Audio CD,2,4,Morgenrote - Der Schrei Nach Finsternis,1996,black metal
Shining,B08JHDMTL1,"Vinyl,MP3 Music",4,3.6,X - Varg Utan Flock Ltd. Gold,2020,black metal
HELRUNAR / ARSTIDIR LIFSINS,B00DHG1XX2,Vinyl,3,3.7,Fragments,2013,black metal
Judas Priest,B000F4U9U2,"Audio CD,Audio CD",4,3.6,A Tribute to Judas Priest : Legends of Metal Vol. 2,1996,black metal
Twilight,B000UTLUL4,"MP3 Music,Audio CD",11,3.4,Twilight,2005,black metal
Verrett,B000AMWIT4,Audio CD,9,3.4,Bizet: Carmen,", et al.",black metal
Underoath,B07WHF2V56,"Vinyl,MP3 Music",3,3.5,Erase Me (Limited Edition Green w/ Black Splatter Colored Vinyl),,black metal
Einherjer,B09X7BX9YH,"Audio CD,Vinyl",3,3.5,Aurora Borealis / Leve Vikingånden,2022,black metal
Nightfall,B08NVGHKZL,"Audio CD,Vinyl",3,3.5,Diva Futura + Electronegative,2021,black metal
Sacred Reich,B000FMPPKI,Audio CD,3,3.5,Taste The Blade : 15 Years of Metal Blade Records (2-CD set),1997,black metal
Beherit,B07XWHNZJH,"Vinyl,Audio CD,Vinyl",3,3.5,"H418Ov21.C (12"" LP)",,black metal
Secrets of the Moon,B01KBI3F66,Audio CD,3,3.5,The Church by Krieg,2001,black metal
Secrets of the Moon,B00005K8PM,Audio CD,3,3.5,"Dancing, Dreaming, Longing",2001,black metal
Burzum,B005AXTDWI,,9,3.3,Hlioskjalf,2005,black metal
Setherial,B0BLSXQWZT,"Vinyl,MP3 Music,Audio CD",1,4,Lords Of The Nightrealm,2023,black metal
Grand Belial's Key,B001LZTAAY,Audio CD,1,4,Mocking the Philanthropist,1998,black metal
Witchery,B0B7F8BN9Z,"Vinyl,MP3 Music",1,4,Nightside - Ltd Transparent,2022,black metal
Mayhem,B09R34XK7P,Vinyl,1,4,Bad Blood Shaped Picture,2022,black metal
Beherit,B08WZ1CB32,Audio CD,1,4,Bardo Exist,2020,black metal
DARK FUNERAL,B08VY8QNFP,Vinyl,1,4,Unchain My Soul Shaped Picture,2021,black metal
Inquisition,B07SJB1G8V,"Vinyl,Audio CD",1,4,"Anxious Death / Forever Under (12"" Gatefold Double LP On Black Vinyl)",,black metal
HANDFUL OF HATE,B07Q9F8ZLX,"Audio CD,MP3 Music,Vinyl",1,4,Adversus,2019,black metal
Rotting Christ,B07CXFD7QK,"Vinyl,Vinyl",1,4,The Other Side Of Life,2018,black metal
Osculum Infame,B07577T3YM,"Audio CD,MP3 Music",1,4,Axis Of Blood,2017,black metal
Drowning the Light,B00LWJC8QW,"Audio CD,MP3 Music",1,4,To the End of Time,2007,black metal
Irdorath,B00FKIB358,"Audio CD,MP3 Music",1,4,I am Risen,2013,black metal
Ildjarn,B00ALIZILW,MP3 Music,1,4,Ildjarn Is Dead,,black metal
Naglfar,B007JLLSH2,Audio CD,1,4,テラス,2012,black metal
Dimmu Borgir,B006PX6DB6,Vinyl,1,4,Gateways (Picture Disc),2010,black metal
MASTIPHAL,B004SRBOI8,"Audio CD,MP3 Music",1,4,Parvzya,2011,black metal
SUBLIRITUM,B004SRBOH4,"Audio CD,MP3 Music",1,4,Touch of Death,2011,black metal
NON OPUS DEI,B00463YRGA,"Audio CD,MP3 Music",1,4,Eternal Circle,2016,black metal
King Diamond,B002IUFCU8,Vinyl,1,4,Halloween (Picture Disc),,black metal
Fimbulwinter,B002H6IM3W,Audio CD,1,4,Servants Of Sorcery,,black metal
Sworn,B0026JKSD2,"Audio CD,MP3 Music",1,4,Bastards & Conquerors,2010,black metal
MYRKVAR,B001OSWUB4,"Audio CD,MP3 Music",1,4,Als Een Woeste Horde,2010,black metal
Nachtmystium,B0012GVLK4,"Vinyl,MP3 Music,Audio CD",1,4,Eulogy Iv (Vinyl),,black metal
Infernum,B001236DR8,Audio CD,1,4,Iaur Ru Fuin,,black metal
Sympathy,B000VE6FZY,Audio CD,1,4,Abyssal Throne EP,,black metal
Smouldering in Forgotten,B000UXDK2M,Audio CD,1,4,Legions Into Black Flames,2008,black metal
Aurora Borealis,B000R2GESI,"Audio CD,MP3 Music",1,4,Relinquish,2006,black metal
Frost,B000PYDG4S,"Audio CD,MP3 Music",1,4,Extreme Loneliness,,black metal
Slechtvalk,B000CBWE60,Audio CD,1,4,Thunder of War,2005,black metal
Dornenreich,B000BWKMFA,"Audio CD,MP3 Music,Audio CD",4,3.4,Nicht Um Zu Sterben,,black metal
Sodom,B000ASAPDO,"Audio CD,Audio CD",1,4,Extreme Heaviness (Explicit Lyrics),", et al.",black metal
Blasphemy,B00006ZYD5,"Vinyl,MP3 Music",1,4,Gods of War,1993,black metal
Arrival,B0000659OM,Audio CD,1,4,An Abstract of Inertia,2002,black metal
Sodom,B00005GD6L,Audio CD,1,4,Sodomania,,black metal
Striborg,B004NR498A,"MP3 Music,Audio CD",3,3.4,Black Desolate Winter / Depressive Hibernation,,black metal
Azrael,B08SZ1HYKT,"Vinyl,MP3 Music",2,3.5,Renacer,2021,black metal
VNV Nation,B06XXHM95F,"Audio CD,Audio CD",2,3.5,M'Era Luna 2008 Sonic Seducer,,black metal
Diablery,B00KSP6QIM,"Audio CD,MP3 Music",2,3.5,Architect,2014,black metal
Von,B00GHTZXZK,Audio CD,2,3.5,"Satanic Blood (12"" Booklet Edition) (Ltd 500)",2012,black metal
Irdorath,B006DA5ODE,"Audio CD,MP3 Music",2,3.5,Dekonstrukteur Des Fleisches,2012,black metal
Venom,B00EMKBBBG,"Audio CD,Vinyl",3,3.3,Live Official Bootleg (Picture Disc),1986,black metal
ANCIENT,B001BJLE9U,Audio CD,3,3.3,Eerily Howling Winds - The Antediluvian Tapes,,black metal
Dark Funeral,B07QPB234H,"Vinyl,Audio CD",6,3.2,Teach Children To Worship Satan,2019,black metal
Lengsel,B000N7VJ46,Audio CD,3,3.2,"The Kiss, the Hope",2006,black metal
Deinonychus,B0BHX8G5MS,"Audio CD,MP3 Music",3,3.1,The Silence Of December,2022,black metal
Enslaved,B0BMW24KRP,"Audio CD,MP3 Music,Vinyl",,,Heimdal,2023,black metal
Dissection,B0BPBCSVPG,"Vinyl,Audio CD",,,Somberlain,2022,black metal
Mercyful Fate,B0BQX67MKJ,Audio CD,,,Desecration Of Finland: Live At Tuska 2022, | ,black metal
BLACK FLAME,B07RS91DQK,"Audio CD,MP3 Music",,,Necrogenesis: Chants From The Grave,2019,black metal
Sepultura,B09K6SGB4C,Vinyl,,,Roots ROG,2022,black metal
ミスティック・サークル,B0BRZ4JCGQ,"Audio CD,MP3 Music,Vinyl",,,Erzdämon,2023,black metal
Darkthrone,B0BKMK6HG4,Vinyl,,,Wind Of 666 Black Hearts Vol 2 - 140gm,2023,black metal
Deinonychus,B08VYJKCK6,"Audio CD,MP3 Music",,,Deinonychus,2022,black metal
Empyrium,B08LSQ1CTH,Vinyl,,,A Wintersunset... - Transparent yellow,2023,black metal
Horna,B000PO3DXW,Audio CD,,,Sudentaival,2001,black metal
Naglfar,B09NMFQWFN,Vinyl,,,Harvest,2022,black metal
Witchmaster,B0BHL7HHJ2,Audio CD,,,Kazn,2023,black metal
Various Artists,B000MTB30K,Audio CD,,,Tyrant Presents the Compilation,", et al.",black metal
In The Woods...,B0BS9VJ1RR,"Audio CD,Vinyl",,,Isle Of Men,2023,black metal
Cadaveria,B0B4JHB8D9,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",,,Emptiness,2023,black metal
Celtic Frost,B0BGCQ3WP1,Audio CD,,,Initium Tenebris: St. Gellen 1985, | ,black metal
Katatonia,B0BGNGNTN4,Vinyl,,,Jhva Elohim Meth - 140gm,2022,black metal
Ceremonial Castings,B09P44CRYV,"Audio CD,MP3 Music",,,Our Journey Through Forever,2022,black metal
ABSU,B015VQMU1O,Audio CD,,,THE TEMPLES OF OFFAL + RETURN OF THE ANCIENTS,,black metal
Enslaved,B0BJ32BCNW,"Audio CD,Vinyl",,,Yggdrasill,2022,black metal
Arallu,B0BF5PR3FF,"Audio CD,MP3 Music",,,Death Convenant,2022,black metal
Black Funeral,B0BLFS2TQB,Audio CD,,,Empire Of Blood - Hardcover Digibook,2023,black metal
Marduk,B0B5B9Y1XV,"Audio, Cassette,MP3 Music",,,Warschau,2022,black metal
Tiamat,B09NS8SNNQ,"Vinyl,Audio, Cassette",,,Commandments: An Anthology,2022,black metal
In Battle,B0002Y5MRA,"Audio CD,Vinyl",,,Welcome to the Battlefield,,black metal
Secrets of the Moon,B085DQBBK5,Vinyl,,,Live in Bitterfeld,2020,black metal
